star_id,ra,dec,parallax_mas,dist_pc,pmra,pmdec,radial_velocity,g_mag,bp_rp,v_mag,abs_g,teff_gspphot,mass_flame,age_flame,phot_origin,source_catalogue,l,b,x_pc,y_pc,z_pc,teff_color,rgb_r,rgb_g,rgb_b,rgb_hex,mass_est,U,V,W,simbad_main_id,proper_name,sp_type,star_class,spurious_parallax
HIP 46436,142.05861442376556,-53.92080979057385,16.65999984741211,60.024009704589844,59.529998779296875,-25.709999084472656,,8.0509615,0.7023223,8.19,4.159336090087891,,,,transformed_from_johnson,Hipparcos,275.75819771162486,-2.1363090282723745,6.018048345129615,-59.67963107285802,-2.2375142770357153,6161.406193213029,255,245,245,#FFF5F5,1.065469732040014,,,,HD  82135,,F6V,Main sequence,False
Gaia DR3 5976524099988210560,256.5972780816333,-37.10194814650906,16.65968669142871,60.02513843879746,43.993450692196234,-85.52522518145817,-1.1764957904815674,7.7072997,0.64626026,7.8113337,3.81563385750011,6224.89111328125,1.1689600944519043,3.089097499847412,native_gaia,Gaia,348.6393127275323,2.2360375602939295,58.80423051785131,-11.815030401324169,2.3419595248405707,6346.920589100231,255,247,250,#FFF7FA,1.1095341208333191,-2.555249803699174,-11.630342208181641,-24.668518120653488,HD 154337,,F8V,Main sequence,False
Gaia DR3 3210545267022332288,81.83669904309701,-4.279654635919491,16.65922144817238,60.02681476508652,-7.121869837901553,-39.83051411282389,26.21925163269043,8.830383,0.89136505,9.005932,4.938656806944412,5494.31396484375,0.8786622881889343,12.609642028808594,native_gaia,Gaia,207.00052440794047,-20.634847149357828,-50.05278591610557,-25.50374529460244,-21.15410335671444,5552.552467346191,255,238,227,#FFEEE3,0.951447565010046,-15.515070099663475,-18.15023397986623,-15.80718070457904,HD  35837,,G6/8V,Main sequence,False
Gaia DR3 3045333233952846080,107.82421308613813,-12.041679498997937,16.65889625603586,60.02798652627899,29.288006358603283,-72.0384691143203,71.3776626586914,6.988422,0.7995467,7.1346154,3.096653035030849,5703.65625,1.219651460647583,5.225142955780029,native_gaia,Gaia,225.89422188411373,-1.1346286682814903,-41.77039939242656,-43.09501126352015,-1.1886568863107934,5839.681767550382,255,242,236,#FFF2EC,1.2430800688390347,-33.82015830253254,-66.54648581279682,-3.494950425995565,HD  55137,,G3V,Main sequence,False
Gaia DR3 71576115320945664,56.15469103474428,27.89711386065644,16.65860349128868,60.02904148135419,-47.305967926325756,-75.67983013297456,12.81135082244873,6.657615,0.53236437,6.7360263,2.765808140891636,6635.66796875,1.4445710182189941,2.03843092918396,native_gaia,Gaia,163.42745632752988,-21.04709678430336,-53.69695386828976,15.9797426196743,-21.558543370224914,6838.1781578063965,247,245,255,#F7F5FF,1.3194288905634686,-3.933588102919611,-2.897310439658926,-28.022750693029273,HD  23245,,F0,Main sequence,False
Gaia DR3 422957732094478208,3.7373672042972363,58.781987994024,16.65820890047767,60.0304634174281,176.69097578241565,-31.794381937376457,1.126725196838379,8.379958,0.8298254,8.535498,4.488099672801972,5652.15966796875,0.9326277375221252,11.610093116760254,native_gaia,Gaia,118.20844571795654,-3.7547159086168254,-28.314333183850078,52.78732276061293,-3.931110559622555,5741.7868909835815,255,241,233,#FFF1E9,1.0233205547689779,-42.77116156882425,-22.859916635892695,-16.10606294827215,HD 236353,,G5,Main sequence,False
Gaia DR3 1560770709978912128,207.7481182060802,53.29072524034422,16.657444719689853,60.03321738885646,-89.85986739591932,44.48320211418427,-1.5467032194137573,6.783458,0.58512783,6.873125,2.891500136224966,6454.2626953125,1.3877886533737183,2.488162040710449,native_gaia,Gaia,104.08950886893183,61.604594895205594,-6.949898892182525,27.690165135800285,52.8104236888727,6574.3608474731445,255,249,255,#FFF9FF,1.2904230454865462,-27.216410749896863,-8.675278418030548,-0.7912260234620467,HD 120915,,F5,Main sequence,False
Gaia DR3 2331999742298948352,353.7286173265453,-26.9221901221821,16.65689655025678,60.03519304948701,174.93028545276974,-74.20523003990903,-3.544715404510498,9.026552,0.88276863,9.199224,5.13452264285908,5547.1943359375,0.963100016117096,1.8606479167938232,native_gaia,Gaia,29.23957205397072,-72.97335826671647,15.339419551153165,8.586820683659598,-57.40377272331105,5578.986459732056,255,239,228,#FFEFE4,0.9160501247845035,-35.70765591035064,-39.059351482176304,-11.677328108908016,HD 221748,,G5V,Main sequence,False
Gaia DR3 1625061525676348288,244.2223051407983,60.53492303596553,16.65540947729726,60.040553272682075,106.8425675928225,3.471901781528928,-22.074453353881836,8.039013,0.88142824,8.211239,4.146789480905689,5570.87353515625,0.9547535181045532,12.530396461486816,native_gaia,Gaia,91.74772327159731,42.093938275145106,-1.3588097283860234,44.532172533337004,40.248071790744504,5583.108156681061,255,239,228,#FFEFE4,1.067078271678758,9.615290658730594,3.243773918888527,-36.19426414909182,HD 147187,,G5,Main sequence,False
Gaia DR3 582957530289386624,131.2553575325058,5.6805661751107746,16.654739773571347,60.04296756331521,4.1317302967630205,-4.199613802924941,-10.449483871459961,6.1050687,0.2659521,6.143303,2.2127579402748303,7857.72021484375,1.7326469421386719,0.6745880842208862,native_gaia,Gaia,221.23119216694317,27.79434968845139,-39.94593760374204,-35.0084564097257,27.99799997456256,8226.985931396484,223,229,255,#DFE5FF,1.4470558599365777,8.179884266957346,5.034122291055106,-4.444175438930045,*  10 Hya,,A6V,Main sequence,False
Gaia DR3 4671503818961627008,49.49679698824822,-66.92679151502976,16.652641817865117,60.05053197788655,57.474209263282845,13.615732205808456,25.65667152404785,6.0161114,0.17404222,6.0471287,2.1235270784009757,8285.1728515625,1.7676316499710083,0.3888944685459137,native_gaia,Gaia,283.83249424963793,-44.377967266984676,10.261640763991785,-41.675870444351446,-41.998654054190716,8839.718500773111,216,225,255,#D8E1FF,1.4930160183994512,-7.4447574543541135,-27.60700079947216,-11.108603887512851,HD  20888,,A3V,Main sequence,False
HIP 34524,107.30639872320587,19.04243819110688,16.649999618530273,60.060062408447266,33.95000076293945,-43.959999084472656,,8.204349,0.83525115,8.39,4.311419486999512,,,,transformed_from_johnson,Hipparcos,197.68088134909547,12.357018775992682,-55.897317940525525,-17.81856015830683,12.853009664945535,5725.10270601511,255,241,233,#FFF1E9,1.0459718606410882,,,,HD  54322,,G5,Main sequence,False
Gaia DR3 1754631755466911360,309.4548418939179,11.377636970931711,16.64777938173386,60.068071366756094,38.86661951675044,-8.608649931964864,-15.053939819335938,5.4184995,0.058772564,5.4454446,1.5252810293662193,9076.111328125,2.0724003314971924,0.38881567120552063,native_gaia,Gaia,56.13078804670801,-17.496756762118476,31.927081332951726,47.56770375446641,-18.059574602080488,9608.182907104492,208,220,255,#D0DCFF,1.8295294209815016,-13.141161998570476,-12.304460102699869,-5.570049780210313,* iot Del,,A1IV,Subgiant,False
Gaia DR3 5431843013247760768,146.06475353893438,-39.57116167487133,16.64449634877611,60.079919454789106,-50.260552690827396,4.148406153874586,,6.7377105,0.44379854,6.7996483,2.844063767089878,7048.81982421875,1.4747519493103027,1.173957347869873,native_gaia,Gaia,268.10433843944696,10.322573375218582,-1.9552464376217904,-59.07514880875014,10.765710672600312,7281.007289886475,238,239,255,#EEEFFF,1.3013698999023358,,,,HD  84447,,F2IV/V,Subgiant,False
Gaia DR3 5971575193814903552,252.15711365653647,-37.252440689883194,16.64351796639854,60.08345122821339,-25.483727337206798,-107.74542665499152,-46.40538787841797,7.2938843,0.6003008,7.386985,3.4001099231487544,6393.30712890625,1.2600635290145874,2.7769775390625,native_gaia,Gaia,346.3195974234983,4.915058596454536,58.164217866301605,-14.157832986669609,5.1478769037408,6499.00466225364,255,249,254,#FFF9FE,1.1730515561964412,-50.42507479219846,-16.768669762308313,-18.001372374949913,HD 151379,,F5V,Main sequence,False
Gaia DR3 2592050460064616832,22.70433765046108,15.603364766178618,16.642868343564324,60.08579647189799,-49.1272272834906,-49.67658871183065,6.566069602966309,8.605922,0.81168175,8.755821,4.712062633448031,5687.4814453125,0.9600485563278198,7.131295204162598,native_gaia,Gaia,136.69949548786374,-46.21302675526231,-30.25916669870955,28.51529926030184,-43.37699247824226,5799.525853937323,255,241,235,#FFF1EB,0.9923983192563799,12.790023037756933,2.4283797318278557,-16.42107821445974,HD   9201,,G0,Main sequence,False
HIP 87386,267.85715158276975,-53.83912584775416,16.639999389648438,60.09615707397461,-15.289999961853027,-76.41000366210938,,6.5382442,0.3455047,6.61,2.644010543823242,,,,transformed_from_johnson,Hipparcos,338.8027000404793,-13.427068788858131,54.49859070874925,-21.13565567197013,-13.954775710701176,7772.476494312286,230,234,255,#E6EAFF,1.3475360283484825,,,,HD 161935,,A9V,Main sequence,False
HIP 26587,84.77259132863719,56.35945031261636,16.639999389648438,60.09615707397461,9.34000015258789,-132.58999633789062,,6.929804,0.5436755,7.03,3.0355701446533203,,,,transformed_from_johnson,Hipparcos,155.66082900306472,13.094181826274616,-53.33123065232006,24.123881251958313,13.6149287736029,6781.622588634491,249,245,255,#F9F5FF,1.2571761204646184,,,,*  22 Cam,,F5,Main sequence,False
HIP 61148,187.95697795961698,55.12910230763196,16.639999389648438,60.09615707397461,-279.6600036621094,16.350000381469727,,9.11536,1.0403883,9.39,5.221126556396484,,,,transformed_from_johnson,Hipparcos,128.861462533937,61.77280995334185,-17.83409820611977,22.13248447233018,52.94946805508406,5175.692857395519,255,234,215,#FFEAD7,0.900398815109069,,,,HD 238130,,K0,Main sequence,False
HIP 6306,20.266676164019245,51.983209259475814,16.639999389648438,60.09615707397461,288.82000732421875,-103.51000213623047,,7.470988,0.7358113,7.62,3.576753616333008,,,,transformed_from_johnson,Hipparcos,127.56562461084953,-10.621768599193548,-36.01101489692623,46.81933669955958,-11.077211389445432,6050.588084567677,255,244,242,#FFF4F2,1.1401597927778195,,,,HD   8054,,F5,Main sequence,False
HIP 80118,245.31492783375592,27.376325906946803,16.639999389648438,60.09615707397461,-7.880000114440918,170.14999389648438,,8.414971,0.75804114,8.57,4.520737648010254,,,,transformed_from_johnson,Hipparcos,45.9279655001921,43.73124620936028,30.204717832586812,31.19930766973721,41.543065806975754,5977.027489055286,255,244,241,#FFF4F1,1.0191361989730443,,,,HD 147487,,G0V,Main sequence,False
HIP 18438,59.12523869755683,71.82156205799329,16.639999389648438,60.09615707397461,-52.27000045776367,-10.0,,6.2269535,0.43954387,6.31,2.3327198028564453,,,,transformed_from_johnson,Hipparcos,136.36345069772923,13.961967383912786,-42.208532382882545,40.24601546479523,14.499866494228407,7302.280634641647,238,239,255,#EEEFFF,1.4193723531869742,,,,HD  24164,,A5m,Main sequence,False
HIP 67292,206.8655703991824,-50.24923446007679,16.639999389648438,60.09615707397461,58.93000030517578,12.640000343322754,,5.8469048,0.35733747,5.92,1.9526710510253906,,,,transformed_from_johnson,Hipparcos,312.0231714694782,11.630964054710839,39.40416611689064,-43.727184092853264,12.11582267128551,7713.31262588501,231,234,255,#E7EAFF,1.5891225337982178,,,,HD 119938,,A3mA5-F0,Main sequence,False
Gaia DR3 367710399527582592,12.39102638912136,38.20503708196211,16.63889310336326,60.100151722103895,90.95216798130305,10.410951719660222,-16.887928009033203,7.904433,0.6974044,8.021566,4.010054931713718,6049.68896484375,1.0919914245605469,4.931196212768555,native_gaia,Gaia,122.52685822440188,-24.665236750896383,-29.367124703184622,46.04950200791207,-25.08074138678547,6177.680036371405,255,246,246,#FFF6F6,1.0846083420879848,-14.234140083875028,-25.914507382924096,9.554448133772526,HD   4702,,F8,Main sequence,False
Gaia DR3 4771650464755950592,81.42779838237153,-53.48040182194119,16.637790180711477,60.10413577395152,69.06318524222822,72.89266121679236,15.931719779968262,7.734476,0.658875,7.8416505,3.8399543050039693,6196.08154296875,1.1591123342514038,3.2553133964538574,native_gaia,Gaia,260.9721078947983,-34.05408143247707,-7.813884259130745,-49.17996058529081,-33.65682437111009,6305.177310596813,255,247,249,#FFF7F9,1.1064161147430809,-24.09728558857398,-20.8351570686988,7.588456724002606,HD  36008,,F7V,Main sequence,False
Gaia DR3 6869251263072930304,294.02388162012613,-19.59968766445454,16.637400139918277,60.10554483213337,-78.78631984138079,-143.23513312606966,32.0197868347168,9.058815,0.94592476,9.253229,5.164242311402742,5390.107421875,0.854009211063385,13.3016939163208,native_gaia,Gaia,19.814654234091467,-18.378768806608722,53.66264714435555,19.335247181012363,-18.951122327638963,5384.781366348267,255,236,222,#FFECDE,0.9106791003489021,45.6813592221675,-32.80090814365834,-5.667091212765802,HD 184619,,G8V,Main sequence,False
Gaia DR3 1474525430212949120,200.16207494015933,36.67550559378083,16.636969664450486,60.107100040987525,101.42179029645955,-39.33846226564263,-17.77033233642578,8.26103,0.7224302,8.384929,4.366401320782263,5957.91796875,1.0651328563690186,3.5126991271972656,native_gaia,Gaia,91.80639350548164,78.62557486436208,-0.3736749505181473,11.848416918352347,58.92655478557642,6094.867241599343,255,245,243,#FFF5F3,1.0389229075920177,29.968370579112076,4.691901366847569,-18.87971088240832,HD 116057,,G0,Main sequence,False
Gaia DR3 894251331065842048,114.54115497209584,33.70766808034601,16.634105360135315,60.117450163359145,-15.307252421230787,-123.78901489153748,-18.25552749633789,8.302969,0.7969923,8.448389,4.407966218730877,5734.6416015625,0.9696188569068909,9.520153045654297,native_gaia,Gaia,185.8194706437533,23.76305488101095,-54.737114545876715,-5.578787051276426,24.224641181492306,5848.134564486417,255,242,236,#FFF2EC,1.0335940745216825,13.91158234158174,-31.012795940756295,-21.012062425445755,HD  60913,,G0,Main sequence,False
Gaia DR3 1609157502297291008,212.8206742210863,54.40896782646157,16.632379470239123,60.123688362770565,-147.41663176922873,-37.886652036633734,-30.91404914855957,7.730597,0.7993388,7.8767276,3.835368943847401,5718.4892578125,1.01594877243042,9.964078903198242,native_gaia,Gaia,100.20287895999849,59.05419202728342,-5.476498692795495,30.42832737850559,51.565325145468144,5840.369730862704,255,242,236,#FFF2EC,1.1070039815580255,-19.17188608717903,-48.82782598675092,-9.268096157261823,HD 124330,,G4IV,Subgiant,False
Gaia DR3 818854107897169024,139.07494305091146,44.92360356778819,16.632371933046397,60.1237156086636,-142.40320272904484,-69.93002763923992,14.371991157531738,8.550672,0.881793,8.72302,4.655442518072489,5746.78759765625,0.969764232635498,8.63517951965332,native_gaia,Gaia,175.4707502227089,43.97221788133108,-43.134503563567925,3.4169167152089304,41.74446623299106,5581.986456871033,255,239,228,#FFEFE4,1.0018663438368605,-39.19632378542171,-19.58471431214184,-18.19875039195553,HD  79551,,G5,Main sequence,False
Gaia DR3 3989976140688596608,162.80521481632906,23.528432619408168,16.63126025742359,60.127734430325944,-4.776767671052681,14.075791358853916,-22.138654708862305,9.001597,0.8069773,9.150054,5.106223203225571,5704.43603515625,,,native_gaia,Gaia,213.75264612230387,62.66257144231737,-22.958209829374255,-15.341719092362075,53.41251449281601,5815.0933907248755,255,241,235,#FFF1EB,0.9211644813447762,5.844707139519609,8.983438969273086,-19.829467887554912,HD  93980,,G0,Main sequence,False
Gaia DR3 76300510625993344,35.831638440272286,15.419382541211101,16.6312495654259,60.127773085605284,112.5093836899876,184.3712353133026,27.138225555419922,8.684315,0.80201244,8.831257,4.78893913052001,5682.69384765625,0.9683661460876465,5.834100246429443,native_gaia,Gaia,153.32941902764097,-41.96488785611748,-39.951417186679905,20.06777374917436,-40.20594256775789,5831.522459550337,255,242,236,#FFF2EC,0.9785049764120464,-56.45586577531933,24.099594413834364,27.542097399164863,HD  14786,,G5,Main sequence,False
Gaia DR3 513619234669893120,37.08795606456169,62.219218949134955,16.631001183929953,60.12867108483346,172.14851659736803,46.56297116950803,-62.01405715942383,7.630484,0.81261015,7.7806687,3.7350760765223328,5642.22998046875,1.0291423797607422,9.812689781188965,native_gaia,Gaia,133.96249955733433,1.4411340664973102,-41.727363519611714,43.26658506936977,1.512229005559022,5796.4536874944515,255,241,235,#FFF1EB,1.1198620414714957,14.17674294248529,-73.5136549034057,28.71262499859424,HD  15069,,G1V,Main sequence,False
HIP 29185,92.34752992015592,-49.56249842063354,16.6299991607666,60.132293701171875,-10.680000305175781,74.95999908447266,,6.355719,0.6461158,6.48,2.4601802825927734,,,,transformed_from_johnson,Hipparcos,257.28189844347844,-26.895953308212523,-11.806385410792291,-52.31199752237985,-27.202149262776086,6347.398692044345,255,247,250,#FFF7FA,1.3899583963247446,,,,HD  42683,,F7V,Main sequence,False
HIP 104026,316.13385172783023,-46.25588875671679,16.6299991607666,60.132293701171875,104.80999755859375,-68.62999725341797,,6.910988,0.7358113,7.06,3.015448570251465,,,,transformed_from_johnson,Hipparcos,353.8208564471563,-41.83917604864602,44.53948928089351,-4.822133249736362,-40.11076752298508,6050.588084567677,255,244,242,#FFF4F2,1.2618195607112004,,,,HD 200334,,G0V,Main sequence,False
Gaia DR3 3470091412028686720,188.68022873463067,-31.87743046162348,16.62961430542334,60.133685702733025,-107.61482135555728,-204.69421064666176,,8.737663,0.8699255,8.906087,4.842074152251563,5587.8974609375,0.9154900908470154,10.12948989868164,native_gaia,Gaia,298.79775271108775,30.860090520133653,24.8664000907855,-45.23601656596301,30.84517965523918,5618.479090690613,255,239,228,#FFEFE4,0.9689022616412838,,,,HD 109422,,G5V,Main sequence,False
Gaia DR3 3027373879744905984,113.16011050868863,-16.824026816895614,16.62799497515049,60.13954186866415,192.18891033696696,116.51118900172101,63.80036544799805,8.75493,0.7916889,8.898752,4.859128965510578,5851.49365234375,1.0477471351623535,0.4013356566429138,native_gaia,Gaia,232.54750025182022,1.1662273099257054,-36.56349044995158,-47.73235194537733,1.2240261646475055,5865.683940540661,255,242,236,#FFF2EC,0.9658200664739919,-40.09886496680362,-47.9933777620428,65.30373839359284,HD  60162,,G1V,Main sequence,False
Gaia DR3 5995577807512547712,238.36345572859625,-42.267155604885666,16.627146786380372,60.142609724184304,-43.23637191046242,-65.58818855627761,,7.7944703,0.8341732,7.9513783,3.8985589642335476,5653.140625,1.0074458122253418,10.510246276855469,native_gaia,Gaia,335.22853553979724,8.91105875719748,53.94953652814281,-24.895587458808464,9.316154674271553,5728.417402267456,255,241,233,#FFF1E9,1.0989026968931348,,,,V* NZ Lup,,G2,Main sequence,False
Gaia DR3 844806430603318784,173.08281221007795,56.0957354663138,16.626834800638697,60.14373823943848,-240.97139135219047,82.77380872787921,18.03501319885254,7.379996,0.6296892,7.4799957,3.4840437318271977,6274.4609375,1.2306630611419678,3.35448956489563,native_gaia,Gaia,143.6380621678506,57.73777197049756,-25.85330420505019,19.03420271321683,50.858382181970725,6401.755683205344,255,248,252,#FFF8FC,1.153682215732185,-73.15359775837184,-0.052430478973131925,-15.839495804585537,HD 100214,,F8,Main sequence,False
Gaia DR3 6105661019064680320,221.37725833713608,-37.95690989293968,16.62587702129926,60.147202984775426,-96.96819801177752,-54.277360151828226,-8.72135066986084,8.2318535,0.7591071,8.366084,4.335776303995065,5866.298828125,1.0151325464248657,6.57429838180542,native_gaia,Gaia,326.4912321531281,19.641196651401394,47.23284452032931,-31.27313329876888,20.217209478254127,5973.500099182129,255,243,239,#FFF3EF,1.0428491917955045,-23.950305108631532,-22.108853559631957,-4.191327006605924,HD 129764,,G1IV,Subgiant,False
Gaia DR3 160014336668486400,73.04386236764127,31.16369950827037,16.625238155459606,60.149514289610785,-18.484533126930103,-105.67258945170164,-12.8717041015625,6.49148,1.0441623,6.7224803,2.5953192499573365,,,,native_gaia,Gaia,171.53093130600433,-8.203464891632308,-58.88485255135759,8.767903594465862,-8.582661349437048,5169.174255024303,255,233,213,#FFE9D5,1.3587724807790762,12.865218429996636,-22.348481746173295,-20.889682889290725,HD  30825,,G5,Main sequence,False
Gaia DR3 4767286193867331200,88.62913539322165,-55.84290227553718,16.62410416693949,60.15361729919314,-29.02965562443145,211.3430760003028,36.724674224853516,8.9161215,0.88309956,9.088904,5.01981274044293,5533.44970703125,0.9187312722206116,7.693707466125488,native_gaia,Gaia,263.9925787297141,-30.010774822772866,-5.451482893934269,-51.80284952468822,-30.086604819378334,5577.968865394592,255,239,228,#FFEFE4,0.9367808300404343,-63.59229737303219,-23.761362275285663,-20.990849807995634,HD  40293,,G6V,Main sequence,False
Gaia DR3 1653631132732788992,253.32399938915262,72.47425987018279,16.624089993541396,60.15366858507796,4.372797749635563,63.5363491254868,,8.862719,0.82599545,9.017057,4.966407988389864,5610.1787109375,0.9597540497779846,4.5550408363342285,native_gaia,Gaia,104.38657375473035,34.53674611463694,-12.311921592926053,47.998460182693556,34.103200011485974,5753.564005851746,255,241,233,#FFF1E9,0.9464322912548437,,,,BD+72   758,,K5,Main sequence,False
Gaia DR3 3339469598151767552,84.82164135567605,10.259718376103478,16.623594111742158,60.1554629689644,1.9130646918188172,-29.807289636457668,24.56273078918457,8.57539,0.78794193,8.718089,4.679014494242928,5755.28076171875,0.9924793243408203,5.065831184387207,native_gaia,Gaia,195.2959652284757,-10.95036002072342,-56.96801279274663,-15.58037290391314,-11.427039145417906,5878.083059137518,255,243,238,#FFF3EE,0.9983708745344106,-20.552011784170183,-13.503156973107687,-8.435339191579247,HD  37478A,,F8,Main sequence,False
Gaia DR3 1425573660714848768,251.52378560138493,52.745052175256966,16.62221755751958,60.1604446903427,-10.600665482936616,-108.46076400144065,-8.287856101989746,8.898706,0.8812523,9.070874,5.002151247221327,5639.873046875,0.9751688241958618,3.484062671661377,native_gaia,Gaia,80.46020578380966,40.02531001810547,7.6350493271664135,45.431393991922064,38.69074265327905,5583.649211883545,255,239,228,#FFEFE4,0.9399726661648203,28.15238247760688,-15.556894656108765,-0.1750942639499767,HD 234347,,K5,Main sequence,False
Gaia DR3 2452295969463717376,25.148763186546137,-16.293279730589393,16.62100527234396,60.16483260876651,65.81307902432712,-114.2517839310492,11.596896171569824,7.9540772,0.7746253,8.092828,4.057363680103386,5807.52880859375,1.0060914754867554,9.353715896606445,native_gaia,Gaia,171.8749291318588,-74.28016620792978,-16.13705179468763,2.303847120137116,-57.91454852335032,5922.149002768777,255,243,238,#FFF3EE,1.0785431179354634,1.466952578670755,-36.77973289448264,-13.919343393818403,HD  10318,,G2/3V,Main sequence,False
HIP 92625,283.0949493647433,-58.942128771740144,16.6200008392334,60.1684684753418,-21.59000015258789,32.060001373291016,,8.968093,0.78019476,9.13,5.0712480545043945,,,,transformed_from_johnson,Hipparcos,337.05083613421056,-23.110394786073893,50.95987348902427,-21.57784175043944,-23.61636377692033,5903.719159906561,255,243,238,#FFF3EE,0.9274852913546274,,,,HD 174098,,G5V,Main sequence,False
HIP 96792,295.14175851951387,-21.253297623159746,16.6200008392334,60.1684684753418,58.209999084472656,-35.45000076293945,,8.029138,0.78019476,8.19,4.132292747497559,,,,transformed_from_johnson,Hipparcos,18.626793499184284,-19.982877793321666,53.584084826791496,18.060937024584177,-20.561930982702403,5903.719159906561,255,243,238,#FFF3EE,1.0689368272439026,,,,HD 185591,,G5V,Main sequence,False
HIP 10694,34.4185564522406,-56.25205553824389,16.6200008392334,60.1684684753418,27.600000381469727,-131.94000244140625,,7.9288497,0.802273,8.1,4.032005310058594,,,,transformed_from_johnson,Hipparcos,280.8987395468733,-57.03254170358813,6.190548150381405,-32.15086983124364,-50.4801275885911,5830.660335800864,255,242,236,#FFF2EC,1.081794191018129,,,,HD  14398,,G2V,Main sequence,False
HIP 75479,231.2829327953854,47.06067390437035,16.6200008392334,60.1684684753418,-61.72999954223633,-33.77000045776367,,6.632587,0.76912737,6.79,2.7357425689697266,,,,transformed_from_johnson,Hipparcos,76.88624398555227,53.97872320032462,8.028151985804937,34.46144594769304,48.664176943160626,5940.342161005194,255,243,239,#FFF3EF,1.3263670994685246,,,,HD 137629,,G5,Main sequence,False
HIP 62788,192.99068441917743,-26.738133277029196,16.6200008392334,60.1684684753418,-109.86000061035156,31.799999237060547,,6.0742693,0.2860006,6.14,2.177424430847168,,,,transformed_from_johnson,Hipparcos,303.0770098266557,36.133466462420195,26.521378115221093,-40.71941742141765,35.479432723734746,8093.329270680745,225,231,255,#E1E7FF,1.462698757648468,,,,V* MO Hya,,F0VkA1mA1_lB,Main sequence,False
Gaia DR3 2988694400703917568,78.76279856723264,-12.20502169477304,16.6181389826727,60.17520981396737,-68.70934456250268,-37.74061077597715,23.985536575317383,7.8876925,0.6509242,7.992881,3.990604385417292,6183.8447265625,1.1499378681182861,2.78234601020813,native_gaia,Gaia,213.32959503950562,-26.843107132806963,-44.860193627163945,-29.500820615381908,-27.172053417204452,6331.48717360063,255,247,250,#FFF7FA,1.0871020018695778,-8.53458800481614,-7.647260564583294,-30.725354118902164,HD  34196,,F5V,Main sequence,False
Gaia DR3 4761517159435687168,74.72802951449214,-61.107639557094345,16.61768091476805,60.176868549167104,-70.67925792913852,-185.31358690087689,12.262263298034668,8.58423,0.8568859,8.748402,4.687082500901912,5617.21142578125,0.9204261898994446,11.030874252319336,native_gaia,Gaia,270.6828085928873,-37.011535888373544,0.5726356231210105,-48.048679399577935,-36.225019044625,5658.5758266448975,255,240,230,#FFF0E6,0.9969128010418231,55.71346840576357,-3.0596839077351197,-15.430973771716193,HD  32384,,G5V,Main sequence,False
Gaia DR3 5868982551292968320,205.0315864705734,-60.556373358502164,16.616145309271566,60.1824298829413,-28.074093438496657,52.43173239882648,1.2928189039230347,8.20056,0.75628805,8.333979,4.303211023474583,5864.52783203125,1.0141537189483643,6.974529266357422,native_gaia,Gaia,308.8839010018052,1.7514935568738064,37.76153038850221,-46.825293517741386,1.839450002239045,5982.828629233621,255,244,241,#FFF4F1,1.0470242277596689,-3.4373007729375726,-3.796068586524534,16.228054480724136,HD 118717,,G0V,Main sequence,False
Gaia DR3 4048374845439879296,279.26371791914283,-28.513665827935966,16.615134324811404,60.186091815502124,5.881458620266169,-135.81103787460006,23.39827537536621,6.520961,1.1350942,6.7887692,2.623480091181966,4989.2197265625,1.3898957967758179,3.541907548904419,native_gaia,Gaia,5.769253802908285,-9.707917628935109,59.02374814895853,5.963415180928092,-10.148915304220521,5012.110077251087,255,231,208,#FFE7D0,1.352273825111854,23.311275717092226,-32.00899936101652,-21.99395986018194,HD 171627,,K0IV,Subgiant,False
Gaia DR3 6068153924363446784,199.71962169302196,-53.22258818881804,16.615089866420114,60.18625286048242,-158.0255449388937,-149.7098529260857,30.174144744873047,8.788946,0.8941593,8.965436,4.891459624731759,5603.60400390625,0.9294853806495667,8.525494575500488,native_gaia,Gaia,307.0890866236504,9.427523355145127,35.80545998630128,-47.36205277508872,9.858500164072492,5543.96010017395,255,238,227,#FFEEE3,0.9599771762532966,-17.761975366651974,-58.46570301190004,-32.156139633238304,HD 115566,,G8V,Main sequence,False
Gaia DR3 947626504561429376,107.78946458640874,40.042289546008256,16.614765311253315,60.18742854722672,-60.501169846816055,-107.24449297039898,55.66679763793945,7.1830463,0.65518236,7.289295,3.2855173965070037,6191.78662109375,1.2753201723098755,3.5113306045532227,native_gaia,Gaia,177.50563066729117,20.60433172211175,-56.28403575381493,2.4518723118830636,21.180703400903052,6317.396548878063,255,247,249,#FFF7F9,1.1994959854214606,-62.27300297022438,-20.76499563942177,-4.8922550191621434,HD  54591,,F5,Main sequence,False
Gaia DR3 2482052258805150976,20.961379911768585,-5.819867408807459,16.61436217274373,60.18888896261842,-65.3289818307114,-191.88005327808855,-15.341565132141113,7.5236692,0.6931653,7.6396804,3.6260876094595105,6047.97216796875,1.1808478832244873,4.621597766876221,native_gaia,Gaia,144.27266841017013,-67.33904477823316,-18.825281767680767,13.540958928281876,-55.54235818026111,6191.707545193759,255,246,246,#FFF6F6,1.1338349218641652,48.007354744989264,-34.77679325717276,-8.124814352180536,HD   8483,,F7/8V,Main sequence,False
