star_id,ra,dec,parallax_mas,dist_pc,pmra,pmdec,radial_velocity,g_mag,bp_rp,v_mag,abs_g,teff_gspphot,mass_flame,age_flame,phot_origin,source_catalogue,l,b,x_pc,y_pc,z_pc,teff_color,rgb_r,rgb_g,rgb_b,rgb_hex,mass_est,U,V,W,simbad_main_id,proper_name,sp_type,star_class,spurious_parallax
Gaia DR3 834467310450060544,156.67351870943835,48.08164249708562,20.752792060717624,48.18628727518895,42.77162450012908,-29.522001141098322,-19.601036071777344,8.180484,0.81154156,8.330339,4.765866490762155,5689.93603515625,0.9706211686134338,5.770717144012451,native_gaia,Gaia,166.38222412505323,55.00290000263145,-26.8596032097649,6.506843396754662,39.473294590028004,5799.989755803888,255,241,235,#FFF1EB,0.9826747305851526,19.671400757929014,-7.093435982819302,-9.372900409385114,HD  90333,,G5,Main sequence,False
Gaia DR3 2940259740974131456,97.10086481156007,-18.6001661944299,20.752527629999864,48.18690126953015,-32.76945122006084,-21.48400841742782,-10.751347541809082,11.740713,1.9024935,12.422827,8.326068123279235,,,,native_gaia,Gaia,227.24026091651825,-13.301575854908034,-31.83764996196315,-34.43003287932885,-11.08667374767063,3821.224603420351,255,208,156,#FFD09C,0.5493326972609878,9.484240794787366,8.252800781681433,-6.135836579658246,UCAC2  24524460,,,Main sequence,False
Gaia DR3 4414182329573955968,231.5320385194718,-2.9710264386695995,20.750975727387036,48.190505021901444,-57.95270699019623,-49.67420144405952,-11.526390075683594,8.796398,0.9495506,8.992103,5.3815907748431435,5297.11376953125,0.8581557869911194,9.60404109954834,native_gaia,Gaia,0.16493476893209894,42.08807149288877,35.7627678376748,0.10294894655187856,32.300752504684546,5373.631816864014,255,236,220,#FFECDC,0.871399257558468,-10.117622003143984,-17.299159670371168,-5.939411528159154,HD 137428,,K0/1V(+G),Main sequence,False
Gaia DR3 6232700241802166272,225.68263058208993,-20.13077607368566,20.74981194386873,48.19320785678184,78.18999017015385,-14.479094621241213,-2.402757167816162,10.5994215,1.467309,11.024704,7.184492326373672,,,,native_gaia,Gaia,340.31448820069596,33.0435669943256,38.037209243521694,-13.608442210697394,26.27862814322004,4386.033694927509,255,220,184,#FFDCB8,0.6315507673626328,9.05013714262323,10.255634242236182,-12.195283868257274,TYC 6176-911-1,,,Main sequence,False
Gaia DR3 2713570954772828544,346.9208889134736,8.066521906920613,20.749421970100546,48.19411362113979,58.904988084799285,-13.079139086349734,4.19201135635376,11.753922,1.9530573,12.469309,8.338952476452782,3645.1435546875,0.5734500288963318,13.07274055480957,native_gaia,Gaia,83.72504126889349,-46.75494824146796,3.6089462196746216,32.82093384388856,-35.10604501401316,3781.7601645865093,255,208,156,#FFD09C,0.5482424827616876,-9.810738609551924,-3.4374159708154135,-9.977082341762717,PM J23076+0803,,,Main sequence,False
Gaia DR3 3405297324946333440,74.79342198610871,16.07151210536761,20.749106987616347,48.19484523342755,72.59468477969725,-41.05373800285782,41.897525787353516,9.731515,1.2043171,10.0292,6.3165119808581345,4721.94482421875,0.7425209879875183,,native_gaia,Gaia,184.84318298009507,-16.029447694638595,-46.15563617711723,-3.9108313959783665,-13.30810857905252,4891.538497924805,255,229,204,#FFE5CC,0.7275232028712798,-40.911445193372536,-20.75355236491377,-3.7411287033867917,HD  31763,,K,Main sequence,False
Gaia DR3 2347054118068135040,9.963197868355296,-25.034512550004752,20.748328896855107,48.19665260615631,9.811731548190716,-128.47725015317064,-11.13008975982666,8.5716715,0.8678694,8.739421,5.156587104370281,5532.81787109375,0.9605237245559692,1.7115492820739746,native_gaia,Gaia,71.11691549124627,-86.66095639895258,0.908510827855034,2.656101559351947,-48.11483196500422,5624.801665306091,255,239,228,#FFEFE4,0.9120625714993468,13.299598237251343,-26.743015523151218,9.9238366611951,HD   3722,,G6V,Main sequence,False
Gaia DR3 5233499529433063552,176.3828256818647,-71.24512898017723,20.7470656219645,48.19958726796141,-29.575201135613653,-46.018227885653445,10.116732597351074,7.833073,0.83204603,7.9893107,4.417856542188781,5751.6923828125,0.9758375883102417,8.937582969665527,native_gaia,Gaia,297.6335911378734,-9.054507024036416,22.077143464270996,-42.169446623477775,-7.585362267517829,5734.958451747894,255,241,233,#FFF1E9,1.0323260843347717,0.3589084377226707,-8.976545803165864,-13.33656718623801,HD 102238,,G3V,Main sequence,False
Gaia DR3 3949395228092267264,187.66083756139952,20.368698736217702,20.74682836554063,48.20013846843918,-93.87179502634035,-139.6847701562327,-27.432769775390625,10.42849,1.4936266,10.86773,7.013248255690833,,,,native_gaia,Gaia,266.7046599758121,81.7362137006601,-0.39823194862025507,-6.9163865477581705,47.699668309263934,4349.593946016752,255,220,182,#FFDCB6,0.6486751744309167,-1.808959836831353,-34.064149927936924,-32.67495500313867,Ross  961,,K5V,Main sequence,False
Gaia DR3 396332095949773824,22.36104754551956,42.2816373043111,20.746574539697743,48.20072817739333,139.02952483991515,-60.135291512099016,-6.569057464599609,7.0779963,0.6095867,7.1732416,3.662728257686421,6355.0947265625,1.2156434059143066,2.4729974269866943,native_gaia,Gaia,130.4014908519764,-20.03821267132896,-29.349622394182205,34.48387166580282,-16.515824444644576,6468.276686234907,255,248,253,#FFF8FD,1.129137402860715,-19.619617122826583,-28.67374589071437,-5.831986558699098,HD   8995,,F5,Main sequence,False
Gaia DR3 5088048576465363968,54.819716555035015,-22.57130041507883,20.74605370931318,48.20193825831496,240.7663842453082,-80.14515220303582,42.57780075073242,12.310381,2.3450222,13.305749,8.895058425183613,,,,native_gaia,Gaia,215.575371431847,-51.825523403420526,-24.231029973932493,-17.33196413510474,-37.89310039413819,3511.9911193847656,255,200,140,#FFC88C,0.5011873640229251,-33.199355233867415,-63.70488809116246,-3.7934904785440966,LP  832-40,,,Main sequence,False
Gaia DR3 4720276230624197504,44.88344860016533,-64.24167512747586,20.74597473692094,48.20212174559012,-91.37971993315585,188.1460040070356,-26.236146926879883,10.259065,1.2820482,10.59217,6.843733897900915,,,,native_gaia,Gaia,282.94380402836464,-47.61116711569782,7.278920939872797,-31.670155021428094,-35.601448448714635,4739.185478210449,255,227,198,#FFE3C6,0.6656266102099084,-26.25836392030299,46.45690939072536,-11.173481592339858,L  127-110,,,Main sequence,False
Gaia DR3 42768532716776704,53.23960555371188,16.598001931984328,20.744294058130393,48.20602702592649,-24.14119805985302,-95.99442963556925,-6.2436723709106445,6.919528,0.6296315,7.019514,3.5040213079658997,6301.0126953125,1.2256665229797363,3.1969361305236816,native_gaia,Gaia,169.5324815926375,-31.295843352671728,-40.50636941959096,7.483662009986337,-25.040964058683304,6401.946608803489,255,248,252,#FFF8FC,1.1494844476966795,13.468418854089144,-13.40041771216042,-13.771766402069813,HD  21962,,F5,Main sequence,False
Gaia DR3 3239798461074336640,75.85875531463162,5.0962911610083115,20.74418503381639,48.206280380252956,-181.64207782656274,-188.67754325008354,-63.54554748535156,11.678344,1.8381577,12.319117,8.262825660863342,3790.0068359375,0.5767966508865356,13.149633407592773,native_gaia,Gaia,195.11329397323544,-21.220237843728757,-43.38340430074175,-11.71654034132191,-17.44844926657149,3872.5509408804087,255,209,158,#FFD19E,0.5546839825423325,81.32051771020102,6.574470788698649,-31.045536638501307,G  84-33,,K4/5V,Main sequence,False
Gaia DR3 2117695889436688000,280.05542581398083,45.29524418797379,20.74399809229655,48.20671480737158,46.650849534090284,57.591659487586384,-34.8071403503418,10.81064,1.7049694,11.369458,7.395102654191952,,,,native_gaia,Gaia,74.21350882844686,20.77590520752405,12.262008635086456,43.372048743644655,17.09958726201413,4056.9654376690205,255,213,168,#FFD5A8,0.6104897345808048,-23.489951094125345,-24.94601332419404,-18.008867372061555,PM J18402+4517,,K7.5V,Main sequence,False
Gaia DR3 5114586492192519168,58.816798625367596,-12.099217146686943,20.743241806416165,48.208472394642115,-91.3571439959549,-28.37588744302737,22.507387161254883,5.9420676,0.41331244,5.9990454,2.5264507731376806,,,,native_gaia,Gaia,202.97326631820735,-44.470897918091545,-31.673359375302837,-13.427105581981088,-33.772295631156304,7433.437824249268,236,237,255,#ECEDFF,1.3746652061989968,-2.2035992817814156,2.798467241143378,-31.174270392538187,V* DO Eri,,A9VpSrEuCr,Main sequence,False
Gaia DR3 745144081025348992,148.22113569883018,31.292045192426404,20.74116721278525,48.213294350357536,39.05308735815762,-76.25001002375514,-3.007230758666992,11.19024,1.8571863,11.843123,7.774405870001466,4195.1953125,,,native_gaia,Gaia,195.8068273513662,51.07713237318249,-29.14569772559942,-8.251152353585736,37.50957932368908,3856.586288824314,255,209,158,#FFD19E,0.5843196645713448,12.167090891992357,-15.47946502720289,2.183613593545707,StKM 1-805,,M0,Main sequence,False
Gaia DR3 2332333203559840768,354.34723891370044,-26.781952364797363,20.740881042759273,48.21395956798586,-73.05833643445058,-98.18914587642003,23.968347549438477,11.027188,1.6661215,11.563046,7.611324304331703,,,,native_gaia,Gaia,29.89875231665573,-73.5101687815813,11.863890246920246,6.821695695083343,-46.23092550745753,4110.754869901217,255,214,170,#FFD6AA,0.5936386111810456,29.877390573123005,-10.410467882038908,-18.86537834571748,Gaia DR3 2332333203559840768,,,Main sequence,False
HIP 65706,202.07305379598213,30.04528827320905,20.739999771118164,48.216007232666016,-184.85000610351562,-185.24000549316406,,10.500249,2.6162422,11.21,7.084293365478516,,,,transformed_from_johnson,Hipparcos,54.92628921045917,81.40324117460138,4.141529519860974,5.898551610545693,47.674292607173,3399.790635790144,255,197,134,#FFC586,0.6415706634521484,,,,BD+30  2400,,K5V,Main sequence,False
Gaia DR3 3928219218257048192,192.1574943436669,12.68899885275121,20.73993004588281,48.21617034328016,-142.79881358668257,147.0508438532399,,9.103827,0.94792175,9.298951,5.687863912577011,,,,native_gaia,Gaia,300.1872688908091,75.54578043234733,6.051565143531549,-10.402946223376771,46.69000269607333,5378.640609741211,255,236,222,#FFECDE,0.8218204131134482,,,,HD 111368,,G9V,Main sequence,False
Gaia DR3 2961116553135575040,75.9042821676799,-22.07153790085108,20.73961680098728,48.2168985857249,87.91516168175745,35.63924121933707,20.018537521362305,12.137057,2.0906315,12.946356,8.721060943443447,,,,native_gaia,Gaia,222.745182364374,-33.03855642765641,-29.683925824368366,-27.43491044751246,-26.28801144279362,3674.3851824504573,255,204,148,#FFCC94,0.5159102278624775,-21.81564420964166,-18.510627971968017,7.234460932116498,PM J05036-2204,,,Main sequence,False
Gaia DR3 5830410480793184128,247.44710963916532,-61.26028730913697,20.739152199106577,48.2179787485758,8.581752726355077,234.44766026297054,58.938899993896484,10.4832115,1.5100403,10.931264,7.067166511259792,,,,native_gaia,Gaia,326.28999517347614,-8.733751223813188,39.64537744853111,-26.450183036730976,-7.321566696072467,4326.867300180288,255,220,182,#FFDCB6,0.6432833488740207,75.4419286226459,-1.4551941239999422,25.609171784798633,L  154-30,,,Main sequence,False
Gaia DR3 5024132041395975936,27.115031230812004,-28.594710469708623,20.738791131860303,48.21881823496133,-2.5099563249788837,-95.89362576515066,-6.335422992706299,11.713985,1.89814,12.393267,8.2979026315232,,,,native_gaia,Gaia,222.8795430174026,-77.31963499319608,-7.756248149441216,-7.202391619842752,-47.04275291237693,3824.6224752286585,255,208,156,#FFD09C,0.5517159311788061,15.451318159320662,-15.560534436579063,6.328613787293967,UCAC3 123-3904,,,Main sequence,False
Gaia DR3 953748172987060352,103.84805268518984,44.421069624310995,20.736266788304828,48.22468818562828,42.48828514315767,-215.906467239742,9.862638473510742,10.723208,1.6145201,11.229243,7.30686128625382,4000.03369140625,0.6669525504112244,13.474188804626465,native_gaia,Gaia,172.09035894372516,19.276162926305172,-45.08806040513841,6.264218548592304,15.920016503733235,4182.202975933368,255,217,175,#FFD9AF,0.6193138713746179,-18.460521737951282,-47.68377381007854,-3.64477472601251,LP  205-37,,K6V,Main sequence,False
Gaia DR3 6297161310001969408,212.45204848817153,-18.0396394287412,20.73607721993294,48.22512905376005,-117.50609773558395,-40.66944518582204,-34.95762634277344,11.976433,2.0116673,12.73123,8.560065807696162,,,,native_gaia,Gaia,327.92210005132335,40.99820063276089,30.840121107270203,-19.32939893156846,31.637388313275782,3736.015803639482,255,206,153,#FFCE99,0.5295328931949401,-38.56914090181437,-9.284629713429283,-21.361604515162316,Gaia DR3 6297161310001969408,,,Main sequence,False
Gaia DR3 1879291016568031360,333.70038474224935,24.315038308866672,20.73466164392757,48.22842143136026,63.07131935530103,18.653065184721275,-21.30081558227539,6.8901987,0.61629534,6.987014,3.473683471459548,6334.50244140625,1.2400511503219604,3.041738986968994,native_gaia,Gaia,83.04899613144372,-26.17570170284932,5.23805665533787,42.96425569308739,-21.274776825512614,6446.077246232466,255,248,253,#FFF8FD,1.1560730450477965,-16.42854762811386,-19.790300265139713,4.276215323168554,HD 211152,,F7III,Giant,False
Gaia DR3 4201307051566729984,289.99985220831434,-9.325014269821958,20.73395093466188,48.23007458401259,-122.9513364840208,-318.6603182825603,-46.591373443603516,8.378475,0.98636913,8.587547,4.961885521585881,5229.0771484375,,,native_gaia,Gaia,27.78005270083903,-10.547429742946518,41.95024963394213,22.099196267841872,-8.828486526282926,5268.998770280318,255,234,217,#FFEAD9,0.9472496045326722,-5.360921319446572,-90.75658256000189,1.876414252485796,HD 181234,,G8IV,Subgiant,False
Gaia DR3 4531962186952439808,280.28294915607785,21.896121610648418,20.732889031820648,48.23254484530396,243.7370119468782,126.6105252161293,-77.01275634765625,10.847716,1.5437174,11.314103,7.431015447632866,,,,native_gaia,Gaia,51.58382919270443,11.956553637783477,29.32000093408869,36.971194465353406,9.99233242463029,4280.237467839168,255,219,179,#FFDBB3,0.6068984552367134,-80.68160508237123,-21.97600574681541,-53.6868954099583,G 184-18,,K7Ve,Main sequence,False
Gaia DR3 5212033940019045504,97.0082797622278,-78.11055636842414,20.73166458436564,48.235393541632426,-15.650455367710236,55.14137895821164,34.76480484008789,11.152348,1.8290749,11.7873745,7.735518433772839,3690.36474609375,,,native_gaia,Gaia,289.5473095746607,-27.703370938734093,14.288787832470714,-40.24465414383539,-22.424351612429405,3885.127117450421,255,210,161,#FFD2A1,0.5865418037844092,-2.148119205277377,-31.69558813982326,-19.265220565425757,UCAC2    449123,,,Main sequence,False
HIP 77210,236.46722389810847,5.041023335274808,20.729999542236328,48.2392692565918,-249.86000061035156,69.69999694824219,,8.902036,0.98700905,9.15,5.485032081604004,,,,transformed_from_johnson,Hipparcos,12.886055463254548,42.99978182403388,34.391581880173405,7.8679150226537145,32.89896818116931,5267.893461747603,255,234,217,#FFEAD9,0.8527050454932523,,,,BD+05  3080,,K2,Main sequence,False
HIP 43908,134.1639434874453,-85.66300228877543,20.729999542236328,48.2392692565918,-116.2699966430664,33.7400016784668,,5.352127,0.39270154,5.43,1.9351234436035156,,,,transformed_from_johnson,Hipparcos,298.8497683733431,-24.816173243532745,21.126812668988926,-38.35058375383784,-20.24642216786168,7536.492317914963,234,236,255,#EAECFF,1.5989930629730225,,,,* zet Oct,,A8/9IV,Subgiant,False
Gaia DR3 253578996628017280,68.27343049956188,45.17352400174121,20.729647558871694,48.240086917060424,23.292100272756443,104.38487946349838,-30.048595428466797,10.081836,1.3443699,10.444744,6.664795338628945,,,,native_gaia,Gaia,158.4309178818984,-1.8761733040709805,-44.83802492313769,17.7246476059565,-1.579358731349029,4617.035018920898,255,224,192,#FFE0C0,0.6835204661371055,32.41775888886628,2.1070235375648334,21.112887928809588,TYC 3342-266-1,,,Main sequence,False
Gaia DR3 3060127296041861248,109.32688337541971,-3.198848524083887,20.72933230200015,48.24082056437057,58.84117297561306,-170.39624094343466,-7.398345470428467,11.751862,2.0402737,12.526218,8.334788140084907,,,,native_gaia,Gaia,218.74170375194632,4.280865427248136,-37.52166527834033,-30.105388543110266,3.600969887732154,3713.688845750762,255,205,150,#FFCD96,0.5485948496851233,30.917846755406817,-27.469966911272664,-6.611326143026601,G 112-5,,,Main sequence,False
Gaia DR3 5718366672472298240,119.89257990457634,-16.30011780129848,20.727326058909917,48.245489898593874,-124.10385037652549,-188.73780579381798,81.05204010009766,11.623202,2.0577145,12.409588,8.205918720354223,,,,native_gaia,Gaia,235.31812926402804,7.021382727667279,-27.24673945657335,-39.37590355780739,5.8975167271644136,3700.0765172446645,255,205,150,#FFCD96,0.5594991852007966,-30.591639878541265,-83.57709433622523,-36.29505019448058,LP  784-11 B,,,Main sequence,False
Gaia DR3 3960337533451774208,186.943153344228,25.53801781514961,20.727231033384463,48.24571108361473,104.05839513682889,-157.61224336521332,20.713375091552734,11.922392,1.9730606,12.651128,8.505098332666911,,,,native_gaia,Gaia,228.29860258758293,84.46501029124585,-3.0957161942059823,-3.4743850762484296,48.02076454566814,3766.1478182164633,255,206,153,#FFCE99,0.5341839872358768,37.37166934674911,-20.643733937652616,21.726003760969387,LP  376-83,,,Main sequence,False
Gaia DR3 4779907556562266880,62.02829035402824,-53.780103241636276,20.72666606106499,48.24702617651077,11.96455529851832,-187.424292569791,20.3384952545166,9.555568,1.1157551,9.815314,6.138214992884475,4890.1103515625,0.7958142161369324,5.624281883239746,native_gaia,Gaia,263.40479490206235,-45.37386223050559,-3.8926857539843938,-33.6681773415379,-34.3376814446811,5045.513950694691,255,231,210,#FFE7D2,0.7542677510673288,37.19307207605739,-29.306734585433915,-4.058180738079556,HD  26430,,K2/3(V),Main sequence,False
Gaia DR3 3868812020892719232,160.85816059453643,8.251534189499097,20.72518445518325,48.250475268986364,-35.1106600527332,-51.226649976736354,-6.839084625244141,12.264805,2.1097927,13.087567,8.847296862499029,,,,native_gaia,Gaia,238.85814453955197,54.32821678433889,-14.551212059135521,-24.082026915153897,39.19727759616651,3659.4300805068597,255,204,148,#FFCC94,0.505228727019313,0.50736876290872,-8.3523361575504,-13.36183197869194,PM J10434+0815,,,Main sequence,False
Gaia DR3 607044664662446720,137.47357301236315,14.456872488859261,20.723504325205674,48.25438711076078,-183.3081133512648,24.75065970073018,-11.826372146606445,8.185791,0.82044935,8.338401,4.768106995994756,5655.6982421875,0.9505245089530945,7.363335609436035,native_gaia,Gaia,214.98951233720084,37.112595334205935,-31.525439466990186,-22.065751665273325,29.11589162802302,5770.618241786957,255,241,233,#FFF1E9,0.9822698200009476,-22.695206588472047,10.701164522328803,-36.063517329636824,HD  78660,,G5,Main sequence,False
Gaia DR3 2225603369338348416,346.6410234713243,69.87250382524961,20.721967197353457,48.25796655675224,216.69482244880217,44.18445797018012,-14.317066192626953,10.332284,1.3116217,10.679378,6.91443888311424,4484.88720703125,0.7253595590591431,0.6282181143760681,native_gaia,Gaia,114.08200164468181,8.823494501714846,-19.458322705036192,43.53631095813996,7.402340295841111,4681.221534729004,255,226,196,#FFE2C4,0.658556111688576,-40.07383296761558,-31.651163794511834,-12.52403463988011,AC +69 10180,,,Main sequence,False
Gaia DR3 5053491132162226432,50.67588747780785,-33.67207860446444,20.721090667413403,48.26000793349307,-64.42905458639036,-255.6209513824648,23.466617584228516,12.054217,2.0178833,12.813247,8.63628039372843,,,,native_gaia,Gaia,233.71530533700994,-56.92207856768685,-15.587544167177454,-21.231754840314906,-40.43846459718607,3731.1642530487807,255,206,153,#FFCE99,0.5230839666845174,46.535692115825576,-35.88460127675206,-27.102494149061577,LP  943-89,,,Main sequence,False
Gaia DR3 5125921632440161408,41.688294985557896,-21.639447259498546,20.720403060519544,48.26160944259769,75.45911752629432,16.803095108700624,4.905012130737305,6.397461,0.505568,6.4705663,2.9794519335167884,6764.48193359375,1.3999747037887573,1.6907159090042114,native_gaia,Gaia,207.4365288033009,-63.238337972134474,-19.28695524801734,-10.013013417645798,-43.09217870506034,6972.159862518311,245,243,255,#F5F3FF,1.270126476880741,-15.201089419817537,-9.65279134753053,3.5531385387775956,HD  17390,,F3IV/V,Subgiant,False
Gaia DR3 5903633591498844544,226.807516676335,-46.92707601551446,20.718926677176935,48.2650484545397,88.46405300208808,-15.608362401027618,,9.707801,1.2069349,10.006646,6.289637132543888,4662.48779296875,,,native_gaia,Gaia,325.705086883606,9.852148837896925,39.28604852974188,-26.794014633321535,8.25845464158897,4886.407539367676,255,229,204,#FFE5CC,0.7315544301184168,,,,CD-46  9803,,K0,Main sequence,False
Gaia DR3 6917116130961541120,315.8730330046628,-1.579706056110749,20.718127890283295,48.26690931225477,20.471879663975905,-8.625714470675103,17.326736450195312,6.798835,0.5641422,6.8838973,3.380587348641157,6514.3974609375,1.2869436740875244,2.200961112976074,native_gaia,Gaia,47.881316641889924,-29.820532092845944,28.084752986237753,31.061644218409928,-24.00240493593,6679.288864135742,251,247,255,#FBF7FF,1.1775567656981945,7.889710447982042,9.756396721097277,-12.9852706377541,HD 200433,,F3II,Giant,False
Gaia DR3 3557158782894062080,161.4894061714662,-16.73626717210962,20.717657876734858,48.268004325091304,-297.14534760107864,-13.593551930412257,37.47068786621094,7.819434,0.7995758,7.9656363,4.401137451073648,5677.171875,0.944591224193573,11.484943389892578,native_gaia,Gaia,264.5389237750642,36.61215927366814,-3.687275011043173,-38.5684319406161,28.78680777998897,5839.585515802557,255,242,236,#FFF2EC,1.0344695575546605,-58.7173584641854,-49.63359245511015,-11.191291497981952,HD  93277,,G3V,Main sequence,False
Gaia DR3 3833862291456341376,148.2221968570724,-0.13117055714493686,20.71743193221576,48.26853073642745,146.9949535121413,-123.08780007161559,-19.019712448120117,12.018972,1.9946032,12.762202,8.600651999999045,,,,native_gaia,Gaia,237.85593079617325,39.21575490716427,-19.897095634565403,-31.664559333456378,30.517410227285346,3749.334121331936,255,206,153,#FFCE99,0.5260986769231578,47.43978294123889,-4.552187433047744,-3.8759083757455683,LP  608-45,,,Main sequence,False
Gaia DR3 1943592827385671680,353.6787147246588,49.23412031938375,20.716345332400877,48.27106248494397,83.62900126313107,-11.314889450411231,-15.881108283996582,9.673716,1.1567822,9.950713,6.255281300955396,4772.7548828125,0.7483499646186829,,native_gaia,Gaia,110.27463988748072,-11.742854642913072,-16.376832429495636,44.33262566251246,-9.824109876682261,4974.649013172497,255,230,206,#FFE6CE,0.7367078048566906,-10.441058196395637,-22.208840918980595,-4.782804821334159,TYC 3645-728-1,,,Main sequence,False
Gaia DR3 6371426036195507328,325.10482031900335,-71.50357616054788,20.716073442694295,48.27169602223334,388.19509348965215,-54.56016750585093,-11.876690864562988,7.304674,0.70795727,7.4246325,3.886211358613899,5985.015625,1.1152949333190918,5.543762683868408,native_gaia,Gaia,320.38975529340803,-38.480735589092255,29.11178893912247,-24.092135281390902,-30.037133671674543,6142.759586681019,255,245,245,#FFF5F5,1.1004857232546283,-77.05601865732788,-12.14271288860578,-45.85612841549223,HD 205582,,F8/G0V,Main sequence,False
Gaia DR3 3307650109600736000,67.20948986265694,13.04753577613368,20.7158275616805,48.272268970309895,104.0662360049054,-14.900380463272185,,4.974638,0.28398275,5.0146947,1.556149421721683,7680.58984375,1.8847556114196777,0.9712602496147156,native_gaia,Gaia,182.78094873716915,-23.727014239012192,-44.13991407860233,-2.1440902441366063,-19.423769296934775,8106.781641642252,225,231,255,#E1E7FF,1.8121659502815533,,,,* b Tau,,kA5hF0VmF0,Main sequence,False
Gaia DR3 185684875162751616,77.83675195952344,36.538423288797226,20.71580541037692,48.27232058759743,11.01837710295045,-114.19939309791945,33.84393310546875,10.974354,1.7326126,11.549772,7.55586290483242,4321.90966796875,0.6963090896606445,5.119268417358398,native_gaia,Gaia,169.68393372619303,-1.775447453755904,-47.469192299915925,8.640365406667676,-1.4955945121073009,4018.690232496995,255,212,165,#FFD4A5,0.5968078340095759,-36.9148698116224,-16.226097593755345,-14.446126378183525,PM J05113+3632,,K7.5V,Main sequence,False
Gaia DR3 260094668172561024,70.62677873993455,50.093975889910254,20.714837913865797,48.27457516964854,-90.10080305995545,-70.77552986054602,-0.8738119006156921,11.416392,1.8360901,12.055855,7.997800023604729,,,,native_gaia,Gaia,155.83503624373333,2.594119185144252,-43.99916802683174,19.741679391658217,2.184929187331195,3875.4137244591348,255,210,161,#FFD2A1,0.5715542843654441,0.2668382062537056,1.3574353265074721,-26.197779108900782,PM J04425+5005,,,Main sequence,False
Gaia DR3 2840673506807375360,350.15953538948116,23.740343929010553,20.714545585395324,48.27525643164697,36.269875075651,-2.505499109763399,11.482160568237305,4.5333734,0.28269577,4.5732956,1.1147504090093037,7602.59130859375,2.0480077266693115,0.9011834263801575,native_gaia,Gaia,97.51479880677708,-34.61052651523501,-5.196251753198594,39.39082796751904,-27.420102539778604,8115.3615315755205,225,231,255,#E1E7FF,2.1139371932430224,-8.180938172875784,6.169930236078324,-9.801399196321166,* tau Peg,Salm,A5Vp_lB,Main sequence,False
Gaia DR3 206542919982309760,73.77212522932702,45.734279693999774,20.713656243090888,48.27732913321633,355.88901823681175,-68.12284519397025,-25.257118225097656,10.572728,1.4254723,10.976258,7.154011979866304,4300.0302734375,,,native_gaia,Gaia,160.53157558683873,1.406353116077929,-45.5033768135872,16.085374896269663,1.184871826000783,4458.074371337891,255,221,186,#FFDDBA,0.6345988020133695,3.947683607708486,-68.53630918566606,52.933111510098875,G  81-41,,K4,Main sequence,False
Gaia DR3 3682970572701119104,190.84058432898098,-2.7152864227393745,20.712976238383497,48.27891407256512,-118.17245357071118,-89.71217039307544,-3.417513132095337,9.217683,1.0724878,9.459849,5.798895373235155,5007.62939453125,0.7913007140159607,,native_gaia,Gaia,298.88476893653603,60.09298696592053,11.627762912903053,-21.07689688236478,41.84988759217406,5120.248291709207,255,232,212,#FFE8D4,0.8051656940147268,-14.034228320868277,-27.766477391043423,-14.027237772867995,HD 110601,,K2V,Main sequence,False
Gaia DR3 3820558333904219136,143.78691742414443,-7.085399544470028,20.712615794202936,48.2797542297811,-137.11141845459304,55.061758525801835,1.3482177257537842,8.376022,0.83728504,8.533915,4.957197085688595,5580.68359375,0.9396246075630188,6.342910289764404,native_gaia,Gaia,241.38007611969587,31.489093395923316,-19.720340262025616,-36.13975539271336,25.218265772904424,5718.848496437073,255,240,232,#FFF0E8,0.9480969122249527,-30.466229762602165,5.2020933500454225,-13.788038356897264,HD  82973,,G5V,Main sequence,False
Gaia DR3 5591534810757827712,111.73848769477851,-34.31511655160008,20.71218481158817,48.2807588430031,-307.3104204903182,91.83798247859175,64.64664459228516,8.013113,0.80553436,8.161128,4.59424258478006,5674.35205078125,0.9443904757499695,9.888273239135742,native_gaia,Gaia,247.38417390259193,-8.25615101552231,-18.373958601884887,-44.1062576993667,-6.933062202915643,5819.8681085759945,255,241,235,#FFF1EB,1.0097124891307614,-68.71329022395017,-32.45958150512863,-61.58652964874944,HD  59100,,G1.5V,Main sequence,False
Gaia DR3 2282332392595509248,342.4653991487639,78.02243753257373,20.711939922547028,48.281329693864144,201.4204385920126,202.4990852195278,-38.24158477783203,12.056576,2.124669,12.889855,8.637679663674888,,,,native_gaia,Gaia,116.63964672167465,16.663025913836353,-20.739211820286407,41.34376836476218,13.844302347239834,3647.819258527058,255,204,148,#FFCC94,0.5229655669198172,-36.94246372441643,-65.69036898859103,7.46698920963619,G 242-11,,,Main sequence,False
Gaia DR3 2416406741702900608,3.226025103495927,-15.725320166897104,20.711436428221468,48.28250341137116,293.9436755216971,160.84348487217395,-0.34698763489723206,11.641604,1.8863058,12.3132105,8.22265552427147,,,,native_gaia,Gaia,82.86558175395031,-75.50754815870344,1.5006561577119748,11.989264076527457,-46.74618394766226,3833.858880764101,255,209,158,#FFD19E,0.5580829941001063,-76.65569621959334,-0.6941912093906899,-2.280469625891709,G 158-40,,,Main sequence,False
